 6.285,-37.254,5.88, 61.91,""
 6.286,-24.075,6.73,185.87,""
 6.287,-26.933,6.87,147.92,""
 6.287,  5.100,5.70, 19.24,""
 6.292, 14.058,6.59,295.85,""
 6.292, 35.149,6.68, 45.57,""
 6.292, 46.423,6.53, 71.17,""
 6.293,-10.725,6.76,425.53,""
 6.294,-16.816,5.15,189.75,""
 6.295,-19.189,6.72,444.44,""
 6.295, 39.473,6.72,595.23,""
 6.297,-52.734,6.40, 366.3,""
 6.298, -4.383,6.65,157.72,""
 6.298, 61.515,5.01,195.69,""
 6.301,-53.560,6.86,162.86,""
 6.301, 14.382,6.12,220.26,""
 6.302, -6.726,6.79,141.64,""
 6.303,-19.967,5.51, 243.9,""
 6.304, 46.360,6.33,121.21,""
 6.304, -5.655,6.88,191.93,""
 6.305, 27.210,6.66,124.53,""
 6.307,-82.972,8.16,183.48,""
 6.310, 29.781,6.86,121.06,""
 6.311,  9.047,6.24, 98.81,""
 6.313,-15.025,6.04,175.13,""
 6.314, -9.391,5.36,144.09,""
 6.314, 69.319,4.76, 53.64,""
 6.314, 35.207,6.62,149.92,""
 6.315, 23.603,6.58,   271.0,""
 6.316,-20.926,5.79,537.63,""
 6.317, 17.325,6.27,260.41,""
 6.318, 47.394,6.83, 32.12,""
 6.318, 12.746,6.73,247.52,""
 6.318, -8.587,6.22,127.06,""
 6.319, 56.526,6.90,157.97,""
 6.320,-69.785,6.91, 59.88,""
 6.322, 23.469,6.91,990.09,""
 6.322, 23.274,6.95,775.19,""
 6.323, 13.433,6.90, 80.71,""
 6.326, 69.569,6.77,114.54,""
 6.327, 59.010,4.44,    48.0,""
 6.327,-22.104,6.29,282.48,""
 6.327,-63.824,6.86,114.94,""
 6.327, 68.676,6.86,395.25,""
 6.327, 16.013,6.61, 27.54,""
 6.328,-34.397,5.76,   125.0,""
 6.328, -7.823,5.27,267.37,""
 6.329,-39.487,6.61,253.16,""
 6.332,-13.994,6.67,  99.1,""
 6.333, -2.945,4.91,142.45,""
 6.333,-61.330,6.95,137.55,""
 6.334, 14.651,5.67,181.81,""
 6.335,-48.742,6.61, 25.13,""
 6.335, -7.872,6.94,122.54,""
 6.338,  7.718,6.76, 162.6,""
 6.338,-30.064,3.02,111.11,""
 6.340, 80.356,7.54, 59.34,""
 6.340,-49.105,6.81,241.54,""
 6.343,-23.638,6.49,166.94,""
 6.343,-34.145,5.55,595.23,""
 6.344, -9.892,6.90,225.22,""
 6.345, 72.145,6.57, 233.1,""
 6.347, -4.596,6.75, 63.09,""
 6.347, 11.756,6.54,909.09,""
 6.348,-79.067,7.31,114.54,""
 6.349,-29.671,6.99,102.24,""
 6.351,-11.818,6.32,232.55,""
 6.353, 29.540,6.41,106.72,""
 6.354, 42.340,6.79,150.15,""
 6.356,-11.774,5.48,337.83,""
 6.356,-60.022,6.96,186.91,""
 6.357,  2.268,6.30, 92.33,""
 6.357, 17.763,6.32, 131.4,""
 6.361,-56.363,6.79,383.14,""
 6.361, -8.237,6.96,264.55,""
 6.362, 12.861,6.68,168.91,""
 6.362, 53.452,5.34,  59.2,""
 6.363,-51.238,6.74, 71.47,""
 6.367, 44.058,6.88,102.66,""
 6.367, 59.372,6.05, 152.2,""
 6.368,-15.664,6.51,160.77,""
 6.368,-33.437,3.85, 71.73,""
 6.373,-45.961,6.84,267.37,""
 6.375, 80.127,8.27,609.75,""
 6.375,-60.219,6.53, 23.78,""
 6.376, 12.570,6.00, 69.83,""
 6.377,-69.985,5.56,189.75,""
 6.378,-17.956,1.98,151.05,""
 6.379,  4.210,6.89,102.14,""
 6.380, 17.574,6.92,325.73,""
 6.381,-45.629,6.73,238.09,""
 6.382,-56.370,5.60, 48.26,""
 6.382, 22.513,2.87, 71.02,""
 6.383, -3.277,6.56,303.95,""
 6.383,-63.684,6.30,337.83,""
 6.385, 56.976,6.47,152.67,""
 6.386,-34.997,6.53,146.41,""
 6.387,-31.791,6.31,105.37,""
 6.388,-14.836,6.96, 88.65,""
 6.388,  3.764,6.41,325.73,""
 6.389, -4.688,6.66,109.28,""
 6.391,-29.861,6.99,178.25,""
 6.393, -9.875,6.11,446.42,""
 6.394, 40.521,6.81,131.06,""
 6.395,-16.468,6.57,196.07,""
 6.395,-37.015,6.89,564.97,""
 6.396,  4.592,4.39, 37.49,""
 6.396,-15.072,6.27,448.43,""
 6.396,  4.595,6.72,  37.1,""
 6.396,-58.544,6.47,103.84,""
 6.396,  2.665,6.86,100000.0,""
 6.396,-19.786,6.61,411.52,""
 6.398,-25.578,5.61,310.55,""
 6.399,-52.696,-.62, 94.78,"Canopus"
 6.400,-36.708,5.62,101.52,""
 6.400,  8.885,6.24,348.43,""
 6.401,-36.703,6.84,149.92,""
 6.402,-11.531,5.21,106.83,""
 6.403,-26.446,6.68, 312.5,""
 6.403,-60.282,5.78, 93.02,""
 6.404, 43.230,6.98,209.64,""
 6.405,-12.962,6.12,289.01,""
 6.405,-16.225,6.95, 89.52,""
 6.406,-42.848,6.67, 27.92,""
 6.407,-63.429,6.45, 31.75,""
 6.409, 11.256,6.85,197.23,""
 6.409, -1.419,6.72,242.13,""
 6.410, 35.255,6.56,176.05,""
 6.412, 25.048,6.35,245.09,""
 6.412,-28.781,6.37, 21.88,""
 6.412,-40.284,6.30,165.83,""
 6.414, 29.707,6.70,305.81,""
 6.414, 16.057,6.35,141.04,""
 6.414, 49.287,4.92,100000.0,""
 6.415,-63.829,6.26,224.21,""
 6.420, 32.271,6.97,724.63,""
 6.420,  7.085,6.26,826.44,""
 6.421,  -.946,5.88, 33.56,""
 6.421,  1.501,6.66,361.01,""
 6.424, 14.721,6.30,100000.0,""
 6.424,-69.691,5.37, 82.78,""
 6.425,-35.065,6.24,168.35,""
 6.425, 23.442,6.63,264.55,""
 6.425, 23.327,6.05, 150.6,""
 6.426, -2.992,6.54,263.15,""
 6.427,-29.703,6.89,289.01,""
 6.428, 14.092,6.85,769.23,""
 6.428, 21.645,6.53,116.95,""
 6.428,-48.177,5.76,180.18,""
 6.429,  2.271,6.51,147.27,""
 6.429, -3.890,6.33,287.35,""
 6.430,   .812,6.60,170.35,""
 6.431, 11.125,6.39,123.15,""
 6.432, 58.603,6.87, 57.67,""
 6.433, -7.895,6.40,173.61,""
 6.435, -3.516,6.42,173.01,""
 6.436, 18.756,6.78, 14.72,""
 6.440,  -.777,6.79,341.29,""
 6.440, 56.285,5.53, 74.96,""
 6.442, -4.598,6.16,396.82,""
 6.443, 15.523,6.88,337.83,""
 6.444, 13.101,6.60, 69.97,""
 6.444, -1.508,5.87, 72.46,""
 6.445,-14.604,6.32,169.77,""
 6.445,   .454,6.88,207.46,""
 6.445, -7.512,6.35, 75.41,""
 6.446,-88.744,7.36,224.21,""
 6.446, 58.417,5.21,191.93,""
 6.449, -4.460,6.91,218.34,""
 6.449,   .841,6.70,201.61,""
 6.450, -4.356,6.50,287.35,""
 6.451,-58.003,5.82,172.71,""
 6.452,-37.896,6.48,  50.4,""
 6.453,-25.857,6.05, 29.86,""
 6.453,-60.729,6.97,160.25,""
 6.453,   .299,5.19,260.41,""
 6.454,  -.276,5.55,212.31,""
 6.454, 14.889,6.57,100000.0,""
 6.455,  2.908,5.55, 94.42,""
 6.457,  5.175,6.72,617.28,""
 6.459, 32.562,6.43,184.84,""
 6.461, 30.645,6.95,263.15,""
 6.462, 20.789,6.54,172.11,""
 6.463,-62.150,6.61, 83.89,""
 6.464, 47.404,6.55, 94.87,""
 6.464, 80.867,8.01,384.61,""
 6.465, 20.496,6.22,142.45,""
 6.465, -4.763,5.06,333.33,""
 6.469,-32.581,4.47,129.87,""
 6.470, 70.535,6.03,177.93,""
 6.470,-77.291,6.94,321.54,""
 6.471,  1.912,6.48,161.55,""
 6.471, 10.303,6.16, 81.83,""
 6.474, 16.238,6.24, 68.91,""
 6.476, 30.493,5.75,100000.0,""
 6.477,-17.467,5.76,139.86,""
 6.477,  -.722,6.80, 75.58,""
 6.477,-32.372,5.74,264.55,""
 6.478,-41.075,6.32, 74.57,""
 6.479,  -.573,6.52,763.35,""
 6.480, -7.034,3.76,207.46,""
 6.480, 52.448,6.94,129.03,""
 6.481,   .127,6.56,420.16,""
 6.482, 26.967,6.57, 46.23,""
 6.482, 20.212,4.13,166.94,""
 6.483, 11.019,6.59, 59.48,""
 6.487,  2.646,6.17, 300.3,""
 6.490,-22.592,6.80,185.18,""
 6.491,-56.853,5.20, 93.28,""
 6.496,-50.240,5.28, 51.44,""
 6.498,-59.591,6.81,170.06,""
 6.500,  7.921,6.63,100000.0,""
 6.500, 46.685,5.88,187.26,""
 6.500,-65.569,6.28,  96.8,""
 6.501,  9.029,6.57,775.19,""
 6.503,-10.082,5.92,319.48,""
 6.503,-19.215,6.44,322.58,""
 6.506, 22.544,6.98,383.14,""
 6.506, 28.212,6.85,154.79,""
 6.506, 60.146,6.80, 510.2,""
 6.507, 41.401,6.70,281.69,""
 6.507, -3.023,6.96,540.54,""
 6.508,-14.955,6.75,294.98,""
 6.509,  5.866,6.70,100000.0,""
 6.509,-12.082,6.58,172.71,""
 6.509,-13.149,6.16,   500.0,""
 6.511,-40.449,6.68,100000.0,""
 6.512,-27.770,5.92,377.35,""
 6.513, 58.162,5.86,  55.8,""
 6.516,-40.917,6.19,173.31,""
 6.517, 39.754,6.66,206.18,""
 6.517,-43.718,6.68, 134.4,""
 6.519, 11.251,6.17,303.03,""
 6.519,-61.880,6.15,380.22,""
 6.520,-70.516,7.38,138.12,""
 6.520,-35.259,5.82,188.67,""
 6.521,-51.826,5.58, 36.91,""
 6.523,-12.392,5.16,112.35,""
 6.523,-32.869,6.31,314.46,""
 6.523,-12.560,6.80,380.22,""
 6.524,-21.406,6.58, 82.71,""
 6.525, 37.178,6.64,319.48,""
 6.526,-36.941,6.26,220.75,""
 6.527, 15.903,6.38,134.95,""
 6.527, 11.792,6.64,340.13,""
 6.530, 11.544,5.22, 63.65,""
 6.530, -8.159,5.43,214.13,""
 6.530,-23.419,4.34,423.72,""
 6.532,  4.942,6.75,100000.0,""
 6.532,-18.063,6.59,387.59,""
 6.532,-58.754,5.69,232.01,""
 6.535,  6.035,6.70,279.32,""
 6.538,  8.817,6.98,168.63,""
 6.538, 17.779,6.91,  17.9,""
 6.538, 17.784,6.26, 80.25,""
 6.538,  4.855,5.88,172.41,""
 6.539,-37.697,5.25, 83.75,""
 6.539, -5.869,5.60, 41.84,""
 6.539, 11.673,6.08,210.52,""
 6.540, 32.454,5.82, 80.58,""
 6.544,-32.031,5.73,537.63,""
 6.544, 35.293,6.79, 299.4,""
 6.546,-27.405,6.89, 61.57,""
 6.546,-61.828,6.85,   250.0,""
 6.546,-11.167,6.30, 123.3,""
 6.548,  7.332,4.47,100000.0,""
 6.549,-48.545,6.96, 65.91,""
 6.551, 78.979,6.61, 255.1,""
 6.551,  1.273,6.88,609.75,""
 6.552,-38.626,6.44, 150.6,""
 6.556, 78.168,7.11,249.37,""
 6.557,-52.330,6.18,183.82,""
 6.557,-20.924,6.39, 98.81,""
 6.557,-32.227,6.96,   369.0,""
 6.560, 14.155,5.57, 77.04,""
 6.560, -1.221,5.09,169.77,""
 6.561, 33.024,6.53,118.06,""
 6.563,-36.233,5.42,120.04,""
 6.566, 52.461,6.91, 90.57,""
 6.567,-77.688,6.66, 53.96,""
 6.568,-29.630,6.82,133.33,""
 6.569,  2.898,6.90, 59.63,""
 6.572, 38.076,6.66,294.11,""
 6.572, -3.075,6.59,   625.0,""
 6.575, 55.353,6.45,295.85,""
 6.576,-32.717,5.62,161.29,""
 6.576,  4.967,6.68,266.66,""
 6.578,-34.010,6.69,202.02,""
 6.579,  7.572,6.44,115.47,""
 6.581, 16.205,6.61,249.37,""
 6.581,-30.093,6.94,502.51,""
 6.582,-52.976,4.35,418.41,""
 6.584,-22.965,4.54,135.31,""
 6.586, 28.022,5.26,113.37,""
 6.587,   .890,5.78,467.28,""
 6.588,  9.988,5.93,469.48,""
 6.590,-36.780,5.59,156.25,""
 6.590, 80.573,7.16, 300.3,""
 6.591,-22.110,6.32, 134.4,""
 6.598,-36.089,6.36,  39.6,""
 6.598, 43.705,6.87, 336.7,""
 6.599, 31.479,6.90, 253.8,""
 6.600,  4.498,6.55,454.54,""
 6.600, 16.797,6.73, 78.61,""
 6.600, 56.386,6.56, 83.61,""
 6.604, 58.106,6.61, 35.29,""
 6.606,-18.660,5.71,107.52,""
 6.606, 59.664,6.84, 245.7,""
 6.607,  6.083,6.87,100000.0,""
 6.607, 27.278,6.89, 33.11,""
 6.607,-31.887,6.87, 59.27,""
 6.609, 38.445,5.40,100000.0,""
 6.609, -5.212,5.52,230.94,""
 6.611,-19.256,3.95, 19.75,""
 6.611,-22.615,6.35,322.58,""
 6.612,-13.322,5.95,210.97,""
 6.614,-41.558,6.36,483.09,""
 6.617,-38.147,6.03,110.37,""
 6.620,-36.991,5.72,350.87,""
 6.622,-43.452,6.87,429.18,""
 6.623,  6.135,6.05,100000.0,""
 6.624, 24.590,6.44,121.95,""
 6.626, 12.180,6.84, 26.91,""
 6.626,-55.344,6.88,161.81,""
 6.626, 10.853,6.39,152.43,""
 6.627, 56.857,5.87,101.72,""
 6.627,-70.604,7.34, 72.51,""
 6.627,  2.704,6.17,135.68,""
 6.627,-12.986,6.11,    80.0,""
 6.628, 61.481,5.94, 52.05,""
 6.628, 16.399,1.93, 33.51,""
 6.629,-43.196,3.17,113.89,""
 6.629,-32.340,5.25, 123.3,""
 6.631, 23.604,6.65,952.38,""
 6.631,  4.956,6.14,100000.0,""
 6.631,-18.238,4.42,129.19,""
 6.631, 73.695,6.26, 35.95,""
 6.633,-61.534,6.15, 21.29,""
 6.635, 87.296,8.30,291.54,""
 6.638, 24.450,6.75, 73.74,""
 6.638, 57.191,6.73,143.47,""
 6.639, -2.544,6.14,232.55,""
 6.639,-23.581,6.48,234.19,""
 6.639, 28.984,5.76,106.26,""
 6.639,-52.933,6.74,293.25,""
 6.643,-16.874,6.01,149.47,""
 6.643, 61.477,6.96,262.46,""
 6.643,-48.221,5.05,146.19,""
 6.643,  1.613,6.23,666.66,""
 6.644, 39.390,5.70, 149.7,""
 6.644, 41.581,6.87,344.82,""
 6.646,  6.901,6.94,862.06,""
 6.646, 39.902,5.34,420.16,""
 6.647,  4.700,6.56,358.42,""
 6.651, 22.030,6.09,129.19,""
 6.654,-14.146,4.82,303.03,""
 6.655, 42.488,4.80,127.55,""
 6.658, 24.600,6.43, 32.77,""
 6.659, 28.263,6.02,258.39,""
 6.660,-23.696,6.05,208.33,""
 6.661,-30.471,5.70, 73.36,""
 6.662, 58.095,6.96,254.45,""
 6.662, -1.381,6.92,793.65,""
 6.663, 12.982,5.99, 78.86,""
 6.665,-38.159,6.59,123.45,""
 6.666, 44.014,6.35,212.31,""
 6.667,-80.814,5.61, 126.9,""
 6.670, 44.332,6.75,165.83,""
 6.671, 79.599,6.74,126.58,""
 6.671, -6.347,6.91,375.93,""
 6.672, 40.969,6.82,110.98,""
 6.674, 77.995,5.75,214.13,""
 6.675, 61.922,6.58,102.14,""
 6.675,  6.371,6.51,286.53,""
 6.675, 71.748,5.88,237.52,""
 6.679,-47.622,6.66,230.41,""
 6.680,-47.675,6.71,241.54,""
 6.682,-12.183,6.92,100000.0,""
 6.682,-71.776,6.50,132.45,""
 6.682,  9.895,4.66,281.69,""
 6.683, -7.573,6.84,543.47,""
 6.684,   .495,5.79,384.61,""
 6.685,  8.984,6.53,497.51,""
 6.687,-40.350,6.16,355.87,""
 6.688, 11.003,6.19,100000.0,""
 6.689, 28.196,6.45,632.91,""
 6.689, 16.397,6.28,276.24,""
 6.689, -7.169,6.96,578.03,""
 6.691,-20.318,6.88,158.47,""
 6.693, 35.931,6.48, 83.82,""
 6.697, 14.216,6.80,167.22,""
 6.698, -9.168,5.21,105.59,""
 6.699,-20.250,6.85,149.25,""
 6.699,  6.345,6.36, 854.7,""
 6.699,-16.008,6.94,526.31,""
 6.701,-15.216,6.97, 30.05,""
 6.704,-38.399,6.28, 82.91,""
 6.704,  7.397,6.86,621.11,""
 6.706, 17.645,5.20, 43.63,""
 6.707,-67.844,6.72, 134.4,""
 6.712,-32.713,6.76,161.55,""
 6.712, 32.558,6.74,295.85,""
 6.712,-22.449,6.26, 54.31,""
 6.713, -4.141,6.57, 66.05,""
 6.718, 44.524,5.04,  99.2,""
 6.718,  3.033,6.18,194.55,""
 6.720, 37.147,6.21,158.73,""
 6.723,-39.194,6.30, 135.5,""
 6.726,-73.119,6.36,136.79,""
 6.727,  3.932,5.88,877.19,""
 6.731,-25.535,6.70,145.13,""
 6.732, 25.131,3.06,259.06,""
 6.733, 13.228,4.49, 88.57,""
 6.734, 62.962,6.61,264.55,""
 6.736,-54.731,6.68, 233.1,""
 6.736, 53.295,6.28,  78.3,""
 6.736, 36.109,6.37,281.69,""
 6.736,-54.696,6.47,220.26,""
 6.738, 40.622,6.84,176.67,""
 6.740, 56.933,6.90,273.22,""
 6.740,  3.141,6.81,   800.0,""
 6.741,-31.071,5.23,100000.0,""
 6.741, 76.585,7.15,203.25,""
 6.741, 82.115,6.61, 71.37,""
 6.745,-61.225,6.95,309.59,""
 6.745, 28.970,5.42,145.98,""
 6.746, 44.505,6.64,335.57,""
 6.747,-27.342,6.43, 27.13,""
 6.748,-70.434,6.10,195.31,""
 6.748, 22.837,6.76,107.99,""
 6.750,-30.587,6.53,359.71,""
 6.752,-16.717,1.44,  2.63,"Sirius"
 6.752, 39.368,6.93, 55.64,""
 6.752,-82.896,7.60, 80.97,""
 6.752,-18.269,6.90,130.89,""
 6.754, 12.895,3.35, 17.99,""
 6.756,-31.794,5.92, 24.37,""
 6.756,-23.463,6.04,145.98,""
 6.756, 24.672,6.95,492.61,""
 6.757,-52.201,6.56,666.66,""
 6.757,  9.765,6.65, 90.17,""
 6.758,-30.949,5.62,581.39,""
 6.759, 27.673,6.70,352.11,""
 6.763,  -.717,6.78,198.01,""
 6.764,-52.410,5.81,395.25,""
 6.765, 12.693,6.47,877.19,""
 6.765,-20.776,6.91,653.59,""
 6.766,-14.797,5.30,130.03,""
 6.767,-39.541,6.62,346.02,""
 6.769, 23.371,6.51,261.78,""
 6.769, 42.265,6.88,492.61,""
 6.770,-37.776,6.19, 406.5,""
 6.770,-83.992,7.46, 56.02,""
 6.770, 59.441,4.86, 65.83,""
 6.770, 79.564,5.44, 17.87,""
 6.771,-29.562,6.91,240.38,""
 6.773,-19.878,6.75,137.93,""
 6.775,  8.587,5.92,263.15,""
 6.775,-14.524,6.69,132.27,""
 6.777,-10.108,5.66,165.56,""
 6.778,-54.696,6.45,127.22,""
 6.778, 43.577,5.24, 16.71,""
 6.779,-47.805,6.95,322.58,""
 6.780, 16.772,6.83, 96.24,""
 6.780, 57.169,5.34, 64.68,""
 6.780,-14.426,5.28, 243.9,""
 6.781,-51.266,5.39,252.52,""
 6.782,-87.025,6.46, 39.35,""
 6.783, 80.242,7.32,201.61,""
 6.783,-21.016,6.07,241.54,""
 6.788,-55.540,5.60, 184.5,""
 6.788,  8.037,4.77,151.05,""
 6.789,-37.930,5.27,  99.4,""
 6.789,-48.564,6.84, 199.6,""
 6.789, 18.193,6.35,176.67,""
 6.791,-76.852,7.00,152.67,""
 6.793, -8.999,5.08, 432.9,""
 6.794, 48.789,5.22,110.49,""
 6.794,-81.066,7.25,224.71,""
 6.796, 21.691,6.81,448.43,""
 6.797,  2.412,4.48,112.86,""
 6.803,-61.942,3.24,  29.6,""
 6.803, 55.704,5.54, 44.26,""
 6.805, -1.319,5.75, 39.98,""
 6.805, -7.755,6.90,364.96,""
 6.812,  8.866,6.92,161.55,""
 6.813,-34.937,6.91,226.24,""
 6.814,-29.744,6.83,980.39,""
 6.816,-15.145,5.39,162.07,""
 6.817,  1.002,6.16,100000.0,""
 6.819, 23.201,6.80,320.51,""
 6.819, 27.190,6.66,121.21,""
 6.821,-28.974,6.99,131.57,""
 6.821, -2.273,5.75,176.05,""
 6.825,-32.543,6.85,205.76,""
 6.828, 32.606,5.72,127.55,""
 6.828, 25.484,6.80,621.11,""
 6.828,-24.077,6.31, 245.7,""
 6.828, 37.512,6.49,224.71,""
 6.830, 16.202,5.87,263.15,""
 6.830,-32.509,3.50,202.02,""
 6.830,-53.623,4.41,166.94,""
 6.831,-46.615,5.14, 25.25,""
 6.832,-50.615,2.94,  55.8,""
 6.832,-45.451,6.54,196.07,""
 6.833,-60.250,6.11, 33.62,""
 6.833, 12.058,6.85,100000.0,""
 6.834,-66.294,6.99, 398.4,""
 6.836,  5.673,6.77, 91.24,""
 6.837,-17.292,6.62,104.93,""
 6.839,-17.085,5.77,363.63,""
 6.839,-31.707,5.74, 199.2,""
 6.840,-69.987,6.80,149.47,""
 6.840, 13.413,5.68,540.54,""
 6.843,-25.779,6.32,483.09,""
 6.845, -8.041,6.31,  99.9,""
 6.845, -4.267,6.87,238.66,""
 6.846, 41.781,4.99,116.14,""
 6.847,  -.541,5.78, 29.68,""
 6.847,-34.368,4.99,   250.0,""
 6.849, 67.571,5.14,283.28,""
 6.849,  5.842,6.97,108.57,""
 6.850, 25.760,6.98, 34.19,""
 6.857,-70.964,5.41,172.71,""
 6.859,-48.293,6.42,207.46,""
 6.859, 21.761,5.28, 150.6,""
 6.859, -6.967,6.58,392.15,""
 6.859,  9.440,6.84,202.02,""
 6.860,  3.041,6.37,105.04,""
 6.861, -2.403,6.64,   369.0,""
 6.861,-36.231,5.94, 55.21,""
 6.862,  5.084,6.91,100000.0,""
 6.863, 86.684,6.59,124.37,""
 6.864, -2.177,6.86,100000.0,""
 6.866, 25.662,6.75,108.34,""
 6.866, 23.601,5.68,141.84,""
 6.871, -5.174,6.58,  8.71,""
 6.873, -5.317,6.30,141.04,""
 6.876,-70.511,7.14,378.78,""
 6.877,-42.505,6.52,114.41,""
 6.879,-59.342,6.41,145.34,""
 6.879,-54.091,6.56,444.44,""
 6.879,-43.976,6.47,145.56,""
 6.879, 33.961,3.60, 57.97,""
 6.880,  8.380,5.75,  62.3,""
 6.883,-26.958,6.33,279.32,""
 6.883, 38.869,6.10, 150.6,""
 6.884, 35.787,6.03,293.25,""
 6.884, 59.448,5.34,149.25,""
 6.885, 44.839,6.24, 92.67,""
 6.887, 38.438,6.32, 69.54,""
 6.888,-19.033,5.65, 95.51,""
 6.889,-18.933,6.13,127.06,""
 6.889,-24.685,6.52, 94.87,""
 6.889, 10.996,6.30,117.92,""
 6.890, 51.518,6.95, 121.5,""
 6.892,-20.225,4.82,373.13,""
 6.892,-28.540,6.05, 25.89,""
 6.895, 68.888,5.11, 300.3,""
 6.898,-24.539,6.23,163.13,""
 6.899, 38.505,6.46,229.35,""
 6.900,-50.612,6.24, 54.11,""
 6.902, 32.511,6.95,235.84,""
 6.902,-24.185,3.89,100000.0,""
 6.902, -5.853,6.39,163.66,""
 6.903,-12.039,4.08, 79.93,""
 6.903,-23.929,6.65,100000.0,""
 6.905,-31.802,6.86,286.53,""
 6.905, 21.161,6.51,118.48,""
 6.906, -1.127,5.44, 169.2,""
 6.907,-42.366,6.32,502.51,""
 6.910, 13.177,4.73, 25.62,""
 6.911, 15.837,6.57, 200.8,""
 6.911, -1.757,6.20,100000.0,""
 6.911, 24.245,6.84, 29.91,""
 6.912, 48.905,6.99,176.67,""
 6.915, 21.571,6.98,255.75,""
 6.916, -2.804,6.03,334.44,""
 6.917,-20.405,5.80,154.55,""
 6.920, 43.910,6.16,310.55,""
 6.920, 45.826,6.31,137.74,""
 6.921,-70.490,7.07,226.75,""
 6.921, 25.375,5.74, 17.24,""
 6.925, 37.915,6.73,100000.0,""
 6.925,-22.038,6.78,100000.0,""
 6.926,  8.324,6.28, 85.47,""
 6.926,-33.807,6.99,141.04,""
 6.927,-20.137,4.66, 29.58,""
 6.928,-68.506,6.86,103.73,""
 6.928,-80.838,7.75,207.03,""
 6.929,-22.942,5.29,100000.0,""
 6.931,-31.791,6.36,294.98,""
 6.935,-14.044,5.00,381.67,""
 6.935,-17.055,4.36,769.23,""
 6.937,-48.722,4.94,263.85,""
 6.937, 17.737,6.75,165.83,""
 6.940,  9.956,5.90,139.27,""
 6.942, 46.273,5.85, 386.1,""
 6.942,-79.421,5.45,107.99,""
 6.943, -8.334,6.93,190.83,""
 6.946,-35.342,6.27,193.79,""
 6.948, 46.705,5.88,107.18,""
 6.949, 24.642,6.83,202.02,""
 6.950, -8.180,6.31,434.78,""
 6.950, 33.681,5.91,129.53,""
 6.950,-19.440,6.64, 86.28,""
 6.950,-17.099,6.92,390.62,""
 6.952,-10.825,6.90,100000.0,""
 6.953, 57.563,6.03,247.52,""
 6.954,-22.203,6.64,555.55,""
 6.954, 58.422,4.35, 54.67,""
 6.954,-35.508,6.23,  43.1,""
 6.955, 37.394,6.48,526.31,""
 6.957, 11.907,6.26,943.39,""
 6.959,-24.631,5.45, 37.93,""
 6.960, 45.094,4.90, 73.85,""
 6.961,-27.538,6.22, 312.5,""
 6.962,-52.649,6.91, 37.21,""
 6.965, 41.705,6.84,140.25,""
 6.966,-10.786,6.70,662.25,""
 6.966,-46.096,6.83,194.17,""
 6.968,-27.165,6.36, 854.7,""
 6.969,-10.316,6.58,204.08,""
 6.969, 22.475,6.94, 24.63,""
 6.973,-34.112,5.07,180.83,""
 6.976,-23.881,6.73,133.51,""
 6.976,-25.415,5.59,264.55,""
 6.976,-56.395,6.46, 94.33,""
 6.977,-28.973,1.50,124.22,""
 6.977,  7.622,6.25,  68.3,""
 6.977,-55.730,6.26, 88.33,""
 6.978,-45.768,6.23,120.19,""
 6.978,-30.999,6.41,232.55,""
 6.979, 26.081,6.20, 47.66,""
 6.982,  3.602,5.96,257.06,""
 6.983,-32.723,6.76,375.93,""
 6.984, 38.052,6.02,256.41,""
 6.985,-60.843,6.96,346.02,""
 6.988, 42.314,6.68,195.31,""
 6.988,  7.316,6.34,293.25,""
 6.991, 25.914,6.40, 366.3,""
 6.994,-21.603,6.26, 393.7,""
 6.994,-33.476,6.62,190.83,""
 6.995, 52.572,6.66,411.52,""
 6.995,-83.753,7.42,182.14,""
 6.997,-67.917,5.18,  89.6,""
 6.999,-61.337,6.81, 18.32,""
 7.001, 76.977,4.55, 56.33,""
 7.002,-20.159,6.32,436.68,""
 7.002,-31.142,6.62, 37.35,""
 7.004,-19.802,6.90,146.19,""
 7.004, 16.078,5.73,100000.0,""
 7.005, 15.535,6.86,469.48,""
 7.005, -5.368,6.29, 28.96,""
 7.005,-22.120,6.53,645.16,""
 7.005, 67.330,6.53,174.21,""
 7.006,-49.136,6.56,187.96,""
 7.006, -8.407,5.95,330.03,""
 7.006, 15.288,6.69,185.18,""
 7.006,  1.931,6.76, 487.8,""
 7.009,-20.641,6.71,240.96,""
 7.010, -9.203,6.49,471.69,""
 7.011,-28.490,6.28, 68.68,""
 7.013,-33.466,6.39,118.06,""
 7.014,-51.403,5.14,198.01,""
 7.014,-19.445,6.99,305.81,""
 7.016, 10.625,6.83,531.91,""
 7.018,-58.940,6.01, 54.14,""
 7.018,-25.216,5.64, 312.5,""
 7.019, 11.774,6.77,256.41,""
 7.020,-25.949,6.71, 14.64,""
 7.020, 54.856,6.92,206.18,""
 7.021, 32.414,6.55,141.64,""
 7.022, 70.808,5.69,   156.0,""
 7.026,-27.223,6.95,662.25,""
 7.027,-23.502,6.73,408.16,""
 7.028,  4.818,6.64,497.51,""
 7.028,-27.935,3.49,343.64,""
 7.029, 69.646,6.64,174.52,""
 7.029,-35.548,6.58,229.88,""
 7.030,-11.301,6.54,444.44,""
 7.030,-10.883,6.64,118.34,""
 7.031, -1.346,6.20,176.99,""
 7.032,  5.557,6.59,413.22,""
 7.032, -5.723,5.22,175.13,""
 7.032, 63.676,6.61,352.11,""
 7.033, 44.448,6.91,196.07,""
